venue_id,venue_name,city,country,country_code,timezone,complex_id
sr:venue:83110,Headington Family Tennis Center - Indoor 1,Norman,UNITED STATES,USA,America/Chicago,sr:complex:81543
sr:venue:83108,Headington Family Tennis Center - Indoor 5,Norman,UNITED STATES,USA,America/Chicago,sr:complex:81543
sr:venue:81573,Headington Family Tennis Center - Court 3,Norman,UNITED STATES,USA,America/Chicago,sr:complex:81543
sr:venue:81559,Headington Family Tennis Center - Court 2,Norman,UNITED STATES,USA,America/Chicago,sr:complex:81543
sr:venue:81575,Headington Family Tennis Center - Court 5,Norman,UNITED STATES,USA,America/Chicago,sr:complex:81543
sr:venue:83112,Headington Family Tennis Center - Indoor 4,Norman,UNITED STATES,USA,America/Chicago,sr:complex:81543
sr:venue:81085,Rick Macci Tennis Center - Court 07,Boca Raton,UNITED STATES,USA,America/New_York,sr:complex:81551
sr:venue:81087,Rick Macci Tennis Center - Court 09,Boca Raton,UNITED STATES,USA,America/New_York,sr:complex:81551
sr:venue:81097,Rick Macci Tennis Center - Court 12,Boca Raton,UNITED STATES,USA,America/New_York,sr:complex:81551
sr:venue:81083,Rick Macci Tennis Center - Court 15,Boca Raton,UNITED STATES,USA,America/New_York,sr:complex:81551
sr:venue:81099,Rick Macci Tennis Center - Court 13,Boca Raton,UNITED STATES,USA,America/New_York,sr:complex:81551
sr:venue:81095,Rick Macci Tennis Center - Court 10,Boca Raton,UNITED STATES,USA,America/New_York,sr:complex:81551
sr:venue:81555,David X Marks Tennis Stadium - Court 3,Los Angeles,UNITED STATES,USA,America/Los_Angeles,sr:complex:81553
sr:venue:82691,David X. Marks Tennis Stadium - Court 4,Los Angeles,UNITED STATES,USA,America/Los_Angeles,sr:complex:81553
sr:venue:82689,David X. Marks Tennis Stadium - Court 6,Los Angeles,UNITED STATES,USA,America/Los_Angeles,sr:complex:81553
sr:venue:81583,David X. Marks Tennis Stadium - Court 5,Los Angeles,UNITED STATES,USA,America/Los_Angeles,sr:complex:81553
sr:venue:82693,David X. Marks Tennis Stadium - Court 2,Los Angeles,UNITED STATES,USA,America/Los_Angeles,sr:complex:81553
sr:venue:81557,David X Marks Tennis Stadium - Court 1,Los Angeles,UNITED STATES,USA,America/Los_Angeles,sr:complex:81553
sr:venue:81601,Royal SC Tennis - Court 02,Noda,JAPAN,JPN,Asia/Tokyo,sr:complex:81613
sr:venue:81603,Royal SC Tennis - Court 04,Noda,JAPAN,JPN,Asia/Tokyo,sr:complex:81613
sr:venue:81609,Royal SC Tennis - Court 03,Noda,JAPAN,JPN,Asia/Tokyo,sr:complex:81613
sr:venue:81611,Royal SC Tennis - Court 01,Noda,JAPAN,JPN,Asia/Tokyo,sr:complex:81613
sr:venue:81605,Royal SC Tennis - Court 06,Noda,JAPAN,JPN,Asia/Tokyo,sr:complex:81613
sr:venue:81607,Royal SC Tennis - Court 05,Noda,JAPAN,JPN,Asia/Tokyo,sr:complex:81613
sr:venue:81593,LSU - Court 04,Baton Rouge,UNITED STATES,USA,America/Chicago,sr:complex:81635
sr:venue:81595,LSU - Court 02,Baton Rouge,UNITED STATES,USA,America/Chicago,sr:complex:81635
sr:venue:81691,LSU - Court 06,Baton Rouge,UNITED STATES,USA,America/Chicago,sr:complex:81635
sr:venue:81621,LSU - Court 03,Baton Rouge,UNITED STATES,USA,America/Chicago,sr:complex:81635
sr:venue:81623,LSU - Court 01,Baton Rouge,UNITED STATES,USA,America/Chicago,sr:complex:81635
sr:venue:81617,Robson Tennis Center - Court 2,Tucson,UNITED STATES,USA,America/Phoenix,sr:complex:81651
sr:venue:81649,Robson Tennis Center - Court 3,Tucson,UNITED STATES,USA,America/Phoenix,sr:complex:81651
sr:venue:81615,Robson Tennis Center - Court 1,Tucson,UNITED STATES,USA,America/Phoenix,sr:complex:81651
sr:venue:82899,Wake Forest Tennis Center - Outdoor - Court 02,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:82897,Wake Forest Tennis Center - Outdoor - Court 01,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:81413,Wake Forest Tennis Center - Indoor - Court 04,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:81415,Wake Forest Tennis Center - Indoor - Court 05,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:81409,Wake Forest Tennis Center - Indoor - Court 02,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:81411,Wake Forest Tennis Center - Indoor - Court 03,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:81407,Wake Forest Tennis Center - Indoor - Court 01,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:82903,Wake Forest Tennis Center - Outdoor - Court 03,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:83959,Court 1,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:82901,Wake Forest Tennis Center - Outdoor - Court 04,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:82907,Wake Forest Tennis Center - Outdoor - Court 05,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:83963,Court 5,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:82905,Wake Forest Tennis Center - Outdoor - Court 06,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:83961,Court 2,Winston-Salem,UNITED STATES,USA,America/New_York,sr:complex:81661
sr:venue:81697,Court 4,Bonita Springs,UNITED STATES,USA,America/Los_Angeles,sr:complex:81673
sr:venue:86620,Palmira Tennis Club - Court 05,Bonita Springs,UNITED STATES,USA,America/Los_Angeles,sr:complex:81673
sr:venue:81677,Palmira Tennis Club - Court 02,Bonita Springs,UNITED STATES,USA,America/Los_Angeles,sr:complex:81673
sr:venue:81693,Court 1,Bonita Springs,UNITED STATES,USA,America/Los_Angeles,sr:complex:81673
sr:venue:81679,Palmira Tennis Club - Court 01,Bonita Springs,UNITED STATES,USA,America/Los_Angeles,sr:complex:81673
sr:venue:81695,Court 2,Bonita Springs,UNITED STATES,USA,America/Los_Angeles,sr:complex:81673
sr:venue:81675,Palmira Tennis Club - Court 04,Bonita Springs,UNITED STATES,USA,America/Los_Angeles,sr:complex:81673
sr:venue:81683,Tennis Courts of the SW University Neofit Rilski - Court 3,Blagoevgrad,BULGARIA,BGR,Europe/Sofia,sr:complex:81681
sr:venue:81689,Tennis Courts of the SW University Neofit Rilski - Court 2,Blagoevgrad,BULGARIA,BGR,Europe/Sofia,sr:complex:81681
sr:venue:81687,Tennis Courts of the SW University Neofit Rilski - Court 1,Blagoevgrad,BULGARIA,BGR,Europe/Sofia,sr:complex:81681
sr:venue:81715,Penina Hotel & Golf Resort - 2. FREDGIL,Alvor,PORTUGAL,PRT,Europe/Lisbon,sr:complex:81713
sr:venue:81741,Clube Tenis Portimao - Court FREDGIL (Indoor),Alvor,PORTUGAL,PRT,Europe/Lisbon,sr:complex:81713
sr:venue:81757,Penina Hotel and Golf Resort - 3. Court Portimao,Alvor,PORTUGAL,PRT,Europe/Lisbon,sr:complex:81713
sr:venue:81743,Clube Tenis Portimao - Court Portimão (Indoor),Alvor,PORTUGAL,PRT,Europe/Lisbon,sr:complex:81713
sr:venue:81759,Penina Hotel and Golf Resort - 1. Court Penina,Alvor,PORTUGAL,PRT,Europe/Lisbon,sr:complex:81713
sr:venue:81755,Penina Hotel & Golf Resort - 4. Court Gold Nutrition,Alvor,PORTUGAL,PRT,Europe/Lisbon,sr:complex:81713
sr:venue:81725,Bloomington - Court 5,Bloomington,UNITED STATES,USA,America/Indiana/Indianapolis,sr:complex:81717
sr:venue:81721,Bloomington - Court 7,Bloomington,UNITED STATES,USA,America/Indiana/Indianapolis,sr:complex:81717
sr:venue:81723,Bloomington - Court 6,Bloomington,UNITED STATES,USA,America/Indiana/Indianapolis,sr:complex:81717
sr:venue:81719,Bloomington - Court 8,Bloomington,UNITED STATES,USA,America/Indiana/Indianapolis,sr:complex:81717
sr:venue:86686,Clube Tenis Portimao - Court 04 - Indoor,Alvor,PORTUGAL,PRT,Europe/Lisbon,sr:complex:81745
sr:venue:86688,Clube Tenis Portimao - Court 05 - Indoor,Alvor,PORTUGAL,PRT,Europe/Lisbon,sr:complex:81745
sr:venue:86676,Clube Tenis Portimao - Court 02,Alvor,PORTUGAL,PRT,Europe/Lisbon,sr:complex:81745
sr:venue:86678,Clube Tenis Portimao - Court 03,Alvor,PORTUGAL,PRT,Europe/Lisbon,sr:complex:81745
sr:venue:86680,Clube Tenis Portimao - Court 01,Alvor,PORTUGAL,PRT,Europe/Lisbon,sr:complex:81745
sr:venue:81081,Atlantis The Palm - Court 1,Dubai,UNITED ARAB EMIRATES,ARE,Asia/Dubai,sr:complex:81747
sr:venue:81077,Atlantis The Palm - Court 3,Dubai,UNITED ARAB EMIRATES,ARE,Asia/Dubai,sr:complex:81747
sr:venue:81079,Atlantis The Palm - Court 2,Dubai,UNITED ARAB EMIRATES,ARE,Asia/Dubai,sr:complex:81747
sr:venue:81831,Atlantis The Palm - Court 4,Dubai,UNITED ARAB EMIRATES,ARE,Asia/Dubai,sr:complex:81747
sr:venue:81765,Center Court,Kallang,SINGAPORE,SGP,Asia/Singapore,sr:complex:81751
sr:venue:81767,Court 1,Kallang,SINGAPORE,SGP,Asia/Singapore,sr:complex:81751
sr:venue:81789,KPI Park - Court 05,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:81779
sr:venue:81791,KPI Park - Court 06,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:81779
sr:venue:81785,KPI Park - Court 03,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:81779
sr:venue:81787,KPI Park - Court 04,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:81779
sr:venue:81781,KPI Park - Court 01,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:81779
sr:venue:81783,KPI Park - Court 02,Yokohama,JAPAN,JPN,Asia/Tokyo,sr:complex:81779
sr:venue:81073,Green Tennis Plaza - Court 06,Kawaguchi,JAPAN,JPN,Asia/Tokyo,sr:complex:81977
sr:venue:81075,Green Tennis Plaza - Court 05,Kawaguchi,JAPAN,JPN,Asia/Tokyo,sr:complex:81977
sr:venue:81069,Green Tennis Plaza - Court 01,Kawaguchi,JAPAN,JPN,Asia/Tokyo,sr:complex:81977
sr:venue:81981,Green Tennis Plaza - Court 03,Kawaguchi,JAPAN,JPN,Asia/Tokyo,sr:complex:81977
sr:venue:81071,Green Tennis Plaza - Court 07,Kawaguchi,JAPAN,JPN,Asia/Tokyo,sr:complex:81977
sr:venue:81983,Green Tennis Plaza - Court 04,Kawaguchi,JAPAN,JPN,Asia/Tokyo,sr:complex:81977
sr:venue:84615,Green Tennis Plaza - Court 08,Kawaguchi,JAPAN,JPN,Asia/Tokyo,sr:complex:81977
sr:venue:81979,Green Tennis Plaza - Court 02,Kawaguchi,JAPAN,JPN,Asia/Tokyo,sr:complex:81977
sr:venue:82049,Georgia Gwinnett - Court 03,Lawrenceville,UNITED STATES,USA,America/New_York,sr:complex:81995
sr:venue:82051,Georgia Gwinnett - Court 04,Lawrenceville,UNITED STATES,USA,America/New_York,sr:complex:81995
sr:venue:81997,Court 01,Lawrenceville,UNITED STATES,USA,America/New_York,sr:complex:81995
sr:venue:81999,Court 02,Lawrenceville,UNITED STATES,USA,America/New_York,sr:complex:81995
sr:venue:82410,Georgia Gwinnett - Court 06,Lawrenceville,UNITED STATES,USA,America/New_York,sr:complex:81995
sr:venue:82195,Sport Center Visnjik (Clay) - Court 2,Zadar,CROATIA,HRV,Europe/Zagreb,sr:complex:82007
sr:venue:82013,Sport Center Visnjik Court 6 (Clay),Zadar,CROATIA,HRV,Europe/Zagreb,sr:complex:82007
sr:venue:82045,Sport Center Visnjik (Clay) - Court 1,Zadar,CROATIA,HRV,Europe/Zagreb,sr:complex:82007
sr:venue:82009,Sport Center Visnjik Court 4 (Clay),Zadar,CROATIA,HRV,Europe/Zagreb,sr:complex:82007
sr:venue:82011,Sport Center Visnjik Court 5 (Clay),Zadar,CROATIA,HRV,Europe/Zagreb,sr:complex:82007
sr:venue:82021,Sport Center Visnjik (Clay) - Court 3,Zadar,CROATIA,HRV,Europe/Zagreb,sr:complex:82007
sr:venue:82057,Court 1,Thionville,FRANCE,FRA,Europe/Paris,sr:complex:82033
sr:venue:82059,Court Central,Thionville,FRANCE,FRA,Europe/Paris,sr:complex:82033
sr:venue:82093,Grandstand,Cap Cana,DOMINICAN REPUBLIC,DOM,America/Santo_Domingo,sr:complex:82065
sr:venue:82095,Estadio,Cap Cana,DOMINICAN REPUBLIC,DOM,America/Santo_Domingo,sr:complex:82065
sr:venue:82103,Cancha 1,Cap Cana,DOMINICAN REPUBLIC,DOM,America/Santo_Domingo,sr:complex:82065
sr:venue:82113,Manzanillo - Court 01,Manzanillo,MEXICO,MEX,America/Mexico_City,sr:complex:82109
sr:venue:82115,Manzanillo - Court 02,Manzanillo,MEXICO,MEX,America/Mexico_City,sr:complex:82109
sr:venue:82111,Manzanillo - Court 03,Manzanillo,MEXICO,MEX,America/Mexico_City,sr:complex:82109
sr:venue:82117,Manzanillo - Court 04,Manzanillo,MEXICO,MEX,America/Mexico_City,sr:complex:82109
sr:venue:82145,Cancha 1,Morelia,MEXICO,MEX,America/Mexico_City,sr:complex:82131
sr:venue:82209,Estadio Tres Marias,Morelia,MEXICO,MEX,America/Mexico_City,sr:complex:82131
sr:venue:82147,Cancha 2,Morelia,MEXICO,MEX,America/Mexico_City,sr:complex:82131
sr:venue:82211,Grandstand Pablo Arroyo,Morelia,MEXICO,MEX,America/Mexico_City,sr:complex:82131
sr:venue:82143,Estadio,Morelia,MEXICO,MEX,America/Mexico_City,sr:complex:82131
sr:venue:87508,Cancha Chaly Ramirez,Morelia,MEXICO,MEX,America/Mexico_City,sr:complex:82131
sr:venue:61569,Court 1,Puerto Vallarta,MEXICO,MEX,America/Mexico_City,sr:complex:82133
sr:venue:82137,Cancha 1,Puerto Vallarta,MEXICO,MEX,America/Mexico_City,sr:complex:82133
sr:venue:82217,Sheraton Buganvilias,Puerto Vallarta,MEXICO,MEX,America/Mexico_City,sr:complex:82133
sr:venue:82135,Estadio Akron,Puerto Vallarta,MEXICO,MEX,America/Mexico_City,sr:complex:82133
sr:venue:82201,Tennis Club Porto Rose - Court 1,Roseto Degli Abruzzi,ITALY,ITA,Europe/Rome,sr:complex:82197
sr:venue:82251,Tennis Club Porto Rose - Court 2,Roseto Degli Abruzzi,ITALY,ITA,Europe/Rome,sr:complex:82197
sr:venue:82199,Tennis Club Porto Rose - Centre Court,Roseto Degli Abruzzi,ITALY,ITA,Europe/Rome,sr:complex:82197
sr:venue:82225,Cc. Banco De Chile,Santiago,CHILE,CHL,America/Santiago,sr:complex:82223
sr:venue:82227,C2 Shell,Santiago,CHILE,CHL,America/Santiago,sr:complex:82223
sr:venue:82229,C3 Costa,Santiago,CHILE,CHL,America/Santiago,sr:complex:82223
sr:venue:82231,C4 Skechers,Santiago,CHILE,CHL,America/Santiago,sr:complex:82223
sr:venue:82273,Menorca Center Court,Menorca,SPAIN,ESP,Europe/Madrid,sr:complex:82243
sr:venue:82275,San Miguel Court 2,Menorca,SPAIN,ESP,Europe/Madrid,sr:complex:82243
sr:venue:82277,Joma Court 3,Menorca,SPAIN,ESP,Europe/Madrid,sr:complex:82243
sr:venue:86238,Hume Tennis and Community Centre - Court 12,Craigieburn,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82257
sr:venue:82259,Hume Tennis & Community Centre - Court 01,Craigieburn,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82257
sr:venue:86242,Hume Tennis and Community Centre - Court 13,Craigieburn,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82257
sr:venue:82269,Hume Tennis & Community Centre - Court 06,Craigieburn,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82257
sr:venue:86240,Hume Tennis and Community Centre - Court 14,Craigieburn,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82257
sr:venue:86246,Hume Tennis and Community Centre - Court 09,Craigieburn,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82257
sr:venue:82265,Hume Tennis & Community Centre - Court 03,Craigieburn,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82257
sr:venue:86244,Hume Tennis and Community Centre - Court 10,Craigieburn,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82257
sr:venue:82267,Hume Tennis & Community Centre - Court 04,Craigieburn,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82257
sr:venue:82261,Hume Tennis & Community Centre - Court 02,Craigieburn,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82257
sr:venue:86248,Hume Tennis and Community Centre - Court 11,Craigieburn,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82257
sr:venue:82263,Hume Tennis & Community Centre - Court 05,Craigieburn,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82257
sr:venue:82317,Center Court,Monza,ITALY,ITA,Europe/Rome,sr:complex:82301
sr:venue:82321,Court 1,Monza,ITALY,ITA,Europe/Rome,sr:complex:82301
sr:venue:82319,Court 2,Monza,ITALY,ITA,Europe/Rome,sr:complex:82301
sr:venue:82333,Carvoeiro Clube de Tenis - 08. Court Details,Carvoeiro,PORTUGAL,PRT,Europe/Lisbon,sr:complex:82313
sr:venue:86320,Carvoeiro Clube de Tenis - Court 10,Carvoeiro,PORTUGAL,PRT,Europe/Lisbon,sr:complex:82313
sr:venue:82327,Carvoeiro Clube de Tenis - 05. Court FredGil,Carvoeiro,PORTUGAL,PRT,Europe/Lisbon,sr:complex:82313
sr:venue:82331,Carvoeiro Clube de Tenis - 04. Court Carvoeiro,Carvoeiro,PORTUGAL,PRT,Europe/Lisbon,sr:complex:82313
sr:venue:82329,Carvoeiro Clube de Tenis - 09. Court Lagoa,Carvoeiro,PORTUGAL,PRT,Europe/Lisbon,sr:complex:82313
sr:venue:82339,Court 14,Sarasota,UNITED STATES,USA,America/New_York,sr:complex:82335
sr:venue:82337,Nick Bollettieri Court,Sarasota,UNITED STATES,USA,America/New_York,sr:complex:82335
sr:venue:82341,Court 7,Sarasota,UNITED STATES,USA,America/New_York,sr:complex:82335
sr:venue:82382,Central KAYDAN,Abidjan,COTE D IVOIRE,CIV,Africa/Abidjan,sr:complex:82343
sr:venue:82380,Court CNPS,Abidjan,COTE D IVOIRE,CIV,Africa/Abidjan,sr:complex:82343
sr:venue:82378,Court COFINA NEEMBA,Abidjan,COTE D IVOIRE,CIV,Africa/Abidjan,sr:complex:82343
sr:venue:82386,Loughborough University - Court 07,Loughborough,ENGLAND,ENG,Europe/London,sr:complex:82356
sr:venue:82390,Loughborough University - Court 08,Loughborough,ENGLAND,ENG,Europe/London,sr:complex:82356
sr:venue:82388,Loughborough University - Court 06,Loughborough,ENGLAND,ENG,Europe/London,sr:complex:82356
sr:venue:82392,Loughborough University - Court 05,Loughborough,ENGLAND,ENG,Europe/London,sr:complex:82356
sr:venue:82447,Mitchell Tennis Center - Texas AM - Court 02,College Station,UNITED STATES,USA,America/Chicago,sr:complex:82415
sr:venue:82445,Mitchell Tennis Center - Texas AM - Court 01,College Station,UNITED STATES,USA,America/Chicago,sr:complex:82415
sr:venue:82451,Mitchell Tennis Center - Texas AM - Court 04,College Station,UNITED STATES,USA,America/Chicago,sr:complex:82415
sr:venue:82449,Mitchell Tennis Center - Texas AM - Court 03,College Station,UNITED STATES,USA,America/Chicago,sr:complex:82415
sr:venue:83510,Mitchell Tennis Center - Texas AM - Court 06,College Station,UNITED STATES,USA,America/Chicago,sr:complex:82415
sr:venue:83508,Mitchell Tennis Center - Texas AM - Court 05,College Station,UNITED STATES,USA,America/Chicago,sr:complex:82415
sr:venue:82495,Court 2,Saint Malo,FRANCE,FRA,Europe/Paris,sr:complex:82467
sr:venue:82487,Central,Saint Malo,FRANCE,FRA,Europe/Paris,sr:complex:82467
sr:venue:82489,Court 1,Saint Malo,FRANCE,FRA,Europe/Paris,sr:complex:82467
sr:venue:82499,Court 3,Vic,SPAIN,ESP,Europe/Madrid,sr:complex:82469
sr:venue:82497,Centre Court,Vic,SPAIN,ESP,Europe/Madrid,sr:complex:82469
sr:venue:39565,Court 1,Vic,SPAIN,ESP,Europe/Madrid,sr:complex:82469
sr:venue:39567,Court 2,Vic,SPAIN,ESP,Europe/Madrid,sr:complex:82469
sr:venue:82637,Tennis Club Favorit - Court 4,Pazardzhik,BULGARIA,BGR,Europe/Sofia,sr:complex:82629
sr:venue:82733,Tennis Club Favorit - Court 5,Pazardzhik,BULGARIA,BGR,Europe/Sofia,sr:complex:82629
sr:venue:82631,Tennis Club Favorit - Court 1,Pazardzhik,BULGARIA,BGR,Europe/Sofia,sr:complex:82629
sr:venue:82635,Tennis Club Favorit - Court 3,Pazardzhik,BULGARIA,BGR,Europe/Sofia,sr:complex:82629
sr:venue:82633,Tennis Club Favorit - Court 2,Pazardzhik,BULGARIA,BGR,Europe/Sofia,sr:complex:82629
sr:venue:78369,Court 2,Chisinau,"MOLDOVA, REPUBLIC OF",MDA,Europe/Chisinau,sr:complex:82659
sr:venue:78371,Court 4,Chisinau,"MOLDOVA, REPUBLIC OF",MDA,Europe/Chisinau,sr:complex:82659
sr:venue:78365,Central Court,Chisinau,"MOLDOVA, REPUBLIC OF",MDA,Europe/Chisinau,sr:complex:82659
sr:venue:78367,Court 1,Chisinau,"MOLDOVA, REPUBLIC OF",MDA,Europe/Chisinau,sr:complex:82659
sr:venue:82743,Indoor 2,Chisinau,"MOLDOVA, REPUBLIC OF",MDA,Europe/Chisinau,sr:complex:82659
sr:venue:82741,Indoor 1,Chisinau,"MOLDOVA, REPUBLIC OF",MDA,Europe/Chisinau,sr:complex:82659
sr:venue:78373,Court 3,Chisinau,"MOLDOVA, REPUBLIC OF",MDA,Europe/Chisinau,sr:complex:82659
sr:venue:82745,Indoor 5,Chisinau,"MOLDOVA, REPUBLIC OF",MDA,Europe/Chisinau,sr:complex:82659
sr:venue:82671,Court 05,Tuscaloosa,UNITED STATES,USA,America/Chicago,sr:complex:82667
sr:venue:82669,Court 01,Tuscaloosa,UNITED STATES,USA,America/Chicago,sr:complex:82667
sr:venue:83101,University of Alabama Tennis Stadium - Court 03,Tuscaloosa,UNITED STATES,USA,America/Chicago,sr:complex:82667
sr:venue:82675,Court 02,Tuscaloosa,UNITED STATES,USA,America/Chicago,sr:complex:82667
sr:venue:82673,Court 06,Tuscaloosa,UNITED STATES,USA,America/Chicago,sr:complex:82667
sr:venue:82621,Atkins Tennis Center Indoor - Indoor 1,Urbana,UNITED STATES,USA,America/Chicago,sr:complex:82687
sr:venue:82615,Atkins Tennis Center Indoor - Indoor 2,Urbana,UNITED STATES,USA,America/Chicago,sr:complex:82687
sr:venue:82619,Atkins Tennis Center Indoor - Indoor 3,Urbana,UNITED STATES,USA,America/Chicago,sr:complex:82687
sr:venue:82617,Atkins Tennis Center Indoor - Indoor 4,Urbana,UNITED STATES,USA,America/Chicago,sr:complex:82687
sr:venue:82703,Signature Slam Academy - Court 5,Lovedale,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82695
sr:venue:82701,Signature Slam Academy - Court 6,Lovedale,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82695
sr:venue:82739,Signature Slam Academy - Court 2,Lovedale,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82695
sr:venue:82737,Signature Slam Academy - Court 1,Lovedale,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82695
sr:venue:82699,Signature Slam Academy - Court 3,Lovedale,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82695
sr:venue:82697,Signature Slam Academy - Court 4,Lovedale,AUSTRALIA,AUS,Australia/Sydney,sr:complex:82695
sr:venue:82719,Goodfriend Tennis Center - Court 04,Knoxville,UNITED STATES,USA,America/New_York,sr:complex:82709
sr:venue:82717,Goodfriend Tennis Center - Court 05,Knoxville,UNITED STATES,USA,America/New_York,sr:complex:82709
sr:venue:82721,Goodfriend Tennis Center - Court 06,Knoxville,UNITED STATES,USA,America/New_York,sr:complex:82709
sr:venue:82711,Goodfriend Tennis Center - Court 02,Knoxville,UNITED STATES,USA,America/New_York,sr:complex:82709
sr:venue:82715,Goodfriend Tennis Center - Court 03,Knoxville,UNITED STATES,USA,America/New_York,sr:complex:82709
sr:venue:82713,Goodfriend Tennis Center - Court 01,Knoxville,UNITED STATES,USA,America/New_York,sr:complex:82709
sr:venue:82727,TC Empire Trnava - Court 7,Trnava,SLOVAKIA,SVK,Europe/Bratislava,sr:complex:82723
sr:venue:82725,TC Empire Trnava - Court 8,Trnava,SLOVAKIA,SVK,Europe/Bratislava,sr:complex:82723
sr:venue:85172,TC EMPIRE TRNAVA - Court 6,Trnava,SLOVAKIA,SVK,Europe/Bratislava,sr:complex:82723
sr:venue:82731,TC Empire Trnava - Court 4,Trnava,SLOVAKIA,SVK,Europe/Bratislava,sr:complex:82723
sr:venue:82763,TC EMPIRE TRNAVA - Court 9,Trnava,SLOVAKIA,SVK,Europe/Bratislava,sr:complex:82723
sr:venue:82729,TC Empire Trnava - Court 5,Trnava,SLOVAKIA,SVK,Europe/Bratislava,sr:complex:82723
sr:venue:82831,Court 2,Heilbronn / Bad Rappenau,GERMANY,DEU,Europe/Berlin,sr:complex:82759
sr:venue:82829,Court 1,Heilbronn / Bad Rappenau,GERMANY,DEU,Europe/Berlin,sr:complex:82759
sr:venue:82833,Hoertkorn Court,Heilbronn / Bad Rappenau,GERMANY,DEU,Europe/Berlin,sr:complex:82759
sr:venue:82883,Center Court,Makarska,CROATIA,HRV,Europe/Zagreb,sr:complex:82865
sr:venue:82887,Court 2,Makarska,CROATIA,HRV,Europe/Zagreb,sr:complex:82865
sr:venue:82885,Court 1,Makarska,CROATIA,HRV,Europe/Zagreb,sr:complex:82865
sr:venue:82923,Aforza - Court 08,Calgary,CANADA,CAN,America/Edmonton,sr:complex:82915
